clip_id,word,audio_arrival_sec,commit_time_sec,word_latency_sec
clip_001,xon,40.0,7.547,0.0
clip_001,li,40.0,7.547,0.0
clip_001,kieku,40.0,7.547,0.0
clip_001,konna,40.0,7.547,0.0
clip_001,miftemin,42.0,8.644,0.0
clip_001,ma',42.0,8.644,0.0
clip_001,sister,42.0,8.644,0.0
clip_001,caterino,42.0,8.644,0.0
clip_001,u,42.0,8.644,0.0
clip_001,sister,42.0,8.644,0.0
clip_001,l-wiġina,42.818,9.758,0.0
clip_001,l-ġurnata,42.818,9.758,0.0
clip_001,ta',42.818,9.758,0.0
clip_001,qabel,42.818,9.758,0.0
clip_001,kienu,42.818,9.758,0.0
clip_001,jikkanċellaw,42.818,9.758,0.0
clip_001,l-appuntament,42.818,9.758,0.0
clip_001,wara,42.818,9.758,0.0
clip_001,marretu,42.818,9.758,0.0
clip_001,ġabret,42.818,9.758,0.0
clip_001,il-ġewlaq,42.818,9.758,0.0
clip_001,li,42.818,9.758,0.0
clip_001,kienet,42.818,9.758,0.0
clip_001,ġobed,42.818,9.758,0.0
clip_001,magħha,42.818,9.758,0.0
clip_001,u,42.818,9.758,0.0
clip_001,minn,42.818,9.758,0.0
clip_001,ġewwa,42.818,9.758,0.0
clip_001,fejn,42.818,9.758,0.0
clip_001,ħarġet,42.818,9.758,0.0
clip_001,flixkun,42.818,9.758,0.0
clip_001,ċkejken,42.818,9.758,0.0
clip_001,dan,42.818,9.758,0.0
clip_001,żejt,42.818,9.758,0.0
clip_001,taż-żaruna,42.818,9.758,0.0
clip_001,jfejjaq,42.818,9.758,0.0
clip_001,il-ġrieħi,42.818,9.758,0.0
clip_001,li,42.818,9.758,0.0
clip_001,għandkom,42.818,9.758,0.0
clip_001,ejja,42.818,9.758,0.0
clip_001,amela,42.818,9.758,0.0
clip_001,kompli,42.818,9.758,0.0
clip_001,wrina,42.818,9.758,0.0
clip_001,xi,42.818,9.758,0.0
clip_001,swew,42.818,9.758,0.0
clip_001,tal-partit,42.818,9.758,0.0
clip_001,tiegħek,42.818,9.758,0.0
clip_001,iżda,42.818,9.758,0.0
clip_001,ġralu,42.818,9.758,0.0
clip_001,l-istess,42.818,9.758,0.0
clip_001,daħa,42.818,9.758,0.0
clip_001,allura,42.818,9.758,0.0
clip_001,ddaid-dar,42.818,9.758,0.0
clip_001,attent,42.818,9.758,0.0
clip_001,li,42.818,9.758,0.0
clip_001,ma,42.818,9.758,0.0
clip_001,jagħmilx,42.818,9.758,0.0
clip_001,ħoss,42.818,9.758,0.0
clip_001,b',42.818,9.758,0.0
clip_001,seba',42.818,9.758,0.0
clip_001,għajnejn,42.818,9.758,0.0
clip_001,mhux,42.818,9.758,0.0
clip_001,qamed,42.818,9.758,0.0
clip_001,ines,42.818,9.758,0.0
clip_001,fil-frattemp,42.818,9.758,0.0
clip_001,u,42.818,9.758,0.0
clip_001,niżlet,42.818,9.758,0.0
clip_001,isfel,42.818,9.758,0.0
clip_002,imma,2.0,0.066,0.0
clip_002,kellu,2.0,0.066,0.0
clip_002,joqgħodu,20.0,1.673,0.0
clip_002,dawk,20.0,1.673,0.0
clip_002,it-tiri,20.0,1.673,0.0
clip_002,tal-kanuni,20.0,1.673,0.0
clip_002,li,20.0,1.673,0.0
clip_002,b',20.0,1.673,0.0
clip_002,sinjal,20.0,1.673,0.0
clip_002,ta',20.0,1.673,0.0
clip_002,ferħs,20.0,1.673,0.0
clip_002,parawn,20.925,2.004,0.0
clip_002,f',20.925,2.004,0.0
clip_002,nofsinhar,20.925,2.004,0.0
clip_002,il-franċiżi,20.925,2.004,0.0
clip_002,ħasshom,20.925,2.004,0.0
clip_002,bħall-imrietel,20.925,2.004,0.0
clip_002,li,20.925,2.004,0.0
clip_002,sabbtu,20.925,2.004,0.0
clip_002,fuq,20.925,2.004,0.0
clip_002,qalbu,20.925,2.004,0.0
clip_002,maria,20.925,2.004,0.0
clip_002,ġiet,20.925,2.004,0.0
clip_002,għalija,20.925,2.004,0.0
clip_002,bil-karozza,20.925,2.004,0.0
clip_002,u,20.925,2.004,0.0
clip_002,ħaditni,20.925,2.004,0.0
clip_002,narahinjosef,20.925,2.004,0.0
clip_002,ma,20.925,2.004,0.0
clip_002,naqas,20.925,2.004,0.0
clip_002,li,20.925,2.004,0.0
clip_002,semmilu,20.925,2.004,0.0
clip_002,wkoll,20.925,2.004,0.0
clip_002,mis,20.925,2.004,0.0
clip_002,katanja,20.925,2.004,0.0
clip_002,u,20.925,2.004,0.0
clip_002,jiddiskrivilu,20.925,2.004,0.0
clip_002,l-mod,20.925,2.004,0.0
clip_002,kif,20.925,2.004,0.0
clip_002,tilbes,20.925,2.004,0.0
clip_002,kif,20.925,2.004,0.0
clip_002,titkellem,20.925,2.004,0.0
clip_002,u,20.925,2.004,0.0
clip_002,kif,20.925,2.004,0.0
clip_002,inhuffissat,20.925,2.004,0.0
clip_002,fuqha,20.925,2.004,0.0
clip_003,l-iżjed,2.0,0.087,0.0
clip_003,mata,14.0,0.894,0.0
clip_003,kien,14.0,0.894,0.0
clip_003,jaf,48.0,12.625,0.0
clip_003,sewwa,48.0,12.625,0.0
clip_003,min,48.0,12.625,0.0
clip_003,huwa,48.0,12.625,0.0
clip_003,u,48.0,12.625,0.0
clip_003,xi,48.0,12.625,0.0
clip_003,ġralu,48.0,12.625,0.0
clip_003,u,48.0,12.625,0.0
clip_003,dan,48.0,12.625,0.0
clip_003,ħabbu,48.0,12.625,0.0
clip_003,u,48.0,12.625,0.0
clip_003,kieniżommu,51.711,15.96,0.0
clip_003,bħal,51.711,15.96,0.0
clip_003,kiekuħuh,51.711,15.96,0.0
clip_003,appuntu,51.711,15.96,0.0
clip_003,sur,51.711,15.96,0.0
clip_003,mas,51.711,15.96,0.0
clip_003,kompla,51.711,15.96,0.0
clip_003,jpespe,51.711,15.96,0.0
clip_003,kassar,51.711,15.96,0.0
clip_003,ara,51.711,15.96,0.0
clip_003,li,51.711,15.96,0.0
clip_003,aħnakudehem,51.711,15.96,0.0
clip_003,rġiel,51.711,15.96,0.0
clip_003,wiġb,51.711,15.96,0.0
clip_003,bnar,51.711,15.96,0.0
clip_003,filwaqt,51.711,15.96,0.0
clip_003,li,51.711,15.96,0.0
clip_003,raġa',51.711,15.96,0.0
clip_003,ta',51.711,15.96,0.0
clip_003,falpipa,51.711,15.96,0.0
clip_003,fil-but,51.711,15.96,0.0
clip_003,u,51.711,15.96,0.0
clip_003,qabad,51.711,15.96,0.0
clip_003,il-ħabel,51.711,15.96,0.0
clip_003,tal-aptrufidu,51.711,15.96,0.0
clip_003,intfgħu,51.711,15.96,0.0
clip_003,jistrieħu,51.711,15.96,0.0
clip_003,hemmhekk,51.711,15.96,0.0
clip_003,issa,51.711,15.96,0.0
clip_003,sew,51.711,15.96,0.0
clip_003,qal,51.711,15.96,0.0
clip_003,benu,51.711,15.96,0.0
clip_003,bejruħu,51.711,15.96,0.0
clip_003,fra,51.711,15.96,0.0
clip_003,mudest,51.711,15.96,0.0
clip_003,irrid,51.711,15.96,0.0
clip_003,immur,51.711,15.96,0.0
clip_003,miss,51.711,15.96,0.0
clip_003,qalilha,51.711,15.96,0.0
clip_003,robertob',51.711,15.96,0.0
clip_003,ċerta,51.711,15.96,0.0
clip_003,urġenza,51.711,15.96,0.0
clip_003,minħabba,51.711,15.96,0.0
clip_003,li,51.711,15.96,0.0
clip_003,kien,51.711,15.96,0.0
clip_003,jaf,51.711,15.96,0.0
clip_003,li,51.711,15.96,0.0
clip_003,jrid,51.711,15.96,0.0
clip_003,jiftaħ,51.711,15.96,0.0
clip_003,il-buttuni,51.711,15.96,0.0
clip_003,tal-qmis,51.711,15.96,0.0
clip_003,malajr,51.711,15.96,0.0
clip_003,għax,51.711,15.96,0.0
clip_003,inkella,51.711,15.96,0.0
clip_003,kienet,51.711,15.96,0.0
clip_003,se,51.711,15.96,0.0
clip_003,tix,51.711,15.96,0.0
clip_003,tixpakka,51.711,15.96,0.0
clip_003,meta,51.711,15.96,0.0
clip_003,jsir,51.711,15.96,0.0
clip_003,majjal,51.711,15.96,0.0
clip_003,jien,51.711,15.96,0.0
clip_003,kont,51.711,15.96,0.0
clip_003,ili,51.711,15.96,0.0
clip_003,xi,51.711,15.96,0.0
clip_003,tliet,51.711,15.96,0.0
clip_003,snin,51.711,15.96,0.0
clip_003,ma,51.711,15.96,0.0
clip_003,nidħol,51.711,15.96,0.0
clip_003,għall-festivals,51.711,15.96,0.0
clip_003,għax,51.711,15.96,0.0
clip_003,kont,51.711,15.96,0.0
clip_003,inħoss,51.711,15.96,0.0
clip_003,li,51.711,15.96,0.0
clip_003,l-impenji,51.711,15.96,0.0
clip_003,tiegħi,51.711,15.96,0.0
clip_003,fil-lukandi,51.711,15.96,0.0
clip_003,kienu,51.711,15.96,0.0
clip_003,biżżejjed,51.711,15.96,0.0
clip_003,kien,51.711,15.96,0.0
clip_003,jittratta,51.711,15.96,0.0
clip_003,dwar,51.711,15.96,0.0
clip_003,i-żrieraħ,51.711,15.96,0.0
clip_003,hemm,51.711,15.96,0.0
clip_003,bżonn,51.711,15.96,0.0
clip_003,ta',51.711,15.96,0.0
clip_003,aktar,51.711,15.96,0.0
clip_003,sigurtà,51.711,15.96,0.0
clip_003,f',51.711,15.96,0.0
clip_003,paċevil,51.711,15.96,0.0
clip_003,u,51.711,15.96,0.0
clip_003,la,51.711,15.96,0.0
clip_003,intaressani,51.711,15.96,0.0
clip_003,l-a,51.711,15.96,0.0
clip_003,natih,51.711,15.96,0.0
clip_003,importanza,51.711,15.96,0.0
clip_003,u,51.711,15.96,0.0
clip_003,nixtieq,51.711,15.96,0.0
clip_003,kont,51.711,15.96,0.0
clip_003,nista',51.711,15.96,0.0
clip_003,ngħaddi,51.711,15.96,0.0
clip_003,mingħajru,51.711,15.96,0.0
clip_004,u,2.0,0.069,0.0
clip_004,dak,2.0,0.069,0.0
clip_004,li,2.0,0.069,0.0
clip_004,għandhom,2.0,0.069,0.0
clip_004,jagħmlu,2.0,0.069,0.0
clip_004,l-għada,2.0,0.069,0.0
clip_004,ma,2.0,0.069,0.0
clip_004,jibqax,4.0,0.143,0.0
clip_004,tant,4.0,0.143,0.0
clip_004,importanti,6.0,0.235,0.0
clip_004,min,6.0,0.235,0.0
clip_004,jara,6.0,0.235,0.0
clip_004,l-ġlieden,6.0,0.235,0.0
clip_004,min,6.0,0.235,0.0
clip_004,jara,6.0,0.235,0.0
clip_004,l-wirdien,8.0,0.359,0.0
clip_004,min,8.0,0.359,0.0
clip_004,jiftaħ,8.0,0.359,0.0
clip_004,il-pitazzi,8.0,0.359,0.0
clip_004,u,8.0,0.359,0.0
clip_004,jsibhom,8.0,0.359,0.0
clip_004,mimlija,10.0,0.494,0.0
clip_004,żunżan,10.0,0.494,0.0
clip_004,mejjet,12.0,0.677,0.0
clip_004,nixtieq,12.0,0.677,0.0
clip_004,ngħidlek,12.0,0.677,0.0
clip_004,li,12.0,0.677,0.0
clip_004,issa,12.0,0.677,0.0
clip_004,nista',12.0,0.677,0.0
clip_004,anki,12.0,0.677,0.0
clip_004,nara,16.0,1.13,0.0
clip_004,kawn,37.826,6.751,0.0
clip_004,ħasbu,37.826,6.751,0.0
clip_004,li,37.826,6.751,0.0
clip_004,kienaktar,37.826,6.751,0.0
clip_004,intressat,37.826,6.751,0.0
clip_004,fir-riċerka,37.826,6.751,0.0
clip_004,li,37.826,6.751,0.0
clip_004,kien,37.826,6.751,0.0
clip_004,għamillu,37.826,6.751,0.0
clip_004,dwar,37.826,6.751,0.0
clip_004,il-proġerija,37.826,6.751,0.0
clip_004,segwieni,37.826,6.751,0.0
clip_004,lura,37.826,6.751,0.0
clip_004,'l,37.826,6.751,0.0
clip_004,isfel,37.826,6.751,0.0
clip_004,u,37.826,6.751,0.0
clip_004,baqa',37.826,6.751,0.0
clip_004,jsegwini,37.826,6.751,0.0
clip_004,jien,37.826,6.751,0.0
clip_004,u,37.826,6.751,0.0
clip_004,nħaffef,37.826,6.751,0.0
clip_004,imsarni,37.826,6.751,0.0
clip_004,f',37.826,6.751,0.0
clip_004,sa,37.826,6.751,0.0
clip_004,qajja,37.826,6.751,0.0
clip_004,lejn,37.826,6.751,0.0
clip_004,il-grawnd,37.826,6.751,0.0
clip_004,tal-futbol,37.826,6.751,0.0
clip_004,imbagħad,37.826,6.751,0.0
clip_004,ġamri,37.826,6.751,0.0
clip_004,wiegħda,37.826,6.751,0.0
clip_004,li,37.826,6.751,0.0
clip_004,kellu,37.826,6.751,0.0
clip_004,jibdlilha,37.826,6.751,0.0
clip_004,l-ħġiġ,37.826,6.751,0.0
clip_004,miksur,37.826,6.751,0.0
clip_004,kollu,37.826,6.751,0.0
clip_004,l-illa,37.826,6.751,0.0
clip_004,tagħha,37.826,6.751,0.0
clip_004,bdiet,37.826,6.751,0.0
clip_004,tibred,37.826,6.751,0.0
clip_004,bil-mod,37.826,6.751,0.0
clip_004,jin,37.826,6.751,0.0
clip_004,niġil,37.826,6.751,0.0
clip_004,aktar,37.826,6.751,0.0
clip_004,imma,37.826,6.751,0.0
clip_004,aktartard,37.826,6.751,0.0
clip_004,bdew,37.826,6.751,0.0
clip_004,jagħtuna,37.826,6.751,0.0
clip_004,l-porga,37.826,6.751,0.0
clip_004,fgħamla,37.826,6.751,0.0
clip_004,ta',37.826,6.751,0.0
clip_004,ċikkulata,37.826,6.751,0.0
clip_004,li,37.826,6.751,0.0
clip_004,konna,37.826,6.751,0.0
clip_004,nixru,37.826,6.751,0.0
clip_004,mingħand,37.826,6.751,0.0
clip_004,l-ispiżjar,37.826,6.751,0.0
clip_005,nħajdha,18.0,1.396,0.0
clip_005,u,18.0,1.396,0.0
clip_005,marinagħalaq,34.0,4.826,0.0
clip_005,f',34.0,4.826,0.0
clip_005,kamartu,34.0,4.826,0.0
clip_005,ma,34.0,4.826,0.0
clip_005,jrid,34.0,4.826,0.0
clip_005,jaf,34.0,4.826,0.0
clip_005,b',34.0,4.826,0.0
clip_005,xejn,34.0,4.826,0.0
clip_005,iżjed,34.0,4.826,0.0
clip_005,donnha,34.0,4.826,0.0
clip_005,riesqal-mewt,36.0,5.762,0.0
clip_005,fuqu,36.0,5.762,0.0
clip_005,u,50.0,14.129,0.0
clip_005,wara,50.0,14.129,0.0
clip_005,kollox,50.0,14.129,0.0
clip_005,l-istorja,50.0,14.129,0.0
clip_005,dwar,50.0,14.129,0.0
clip_005,oħtu,50.0,14.129,0.0
clip_005,gunter,50.0,14.129,0.0
clip_005,kienet,50.0,14.129,0.0
clip_005,ixxukkjatu,50.26,15.657,0.0
clip_005,nazju,50.26,15.657,0.0
clip_005,'l,50.26,15.657,0.0
clip_005,barklor,50.26,15.657,0.0
clip_005,u,50.26,15.657,0.0
clip_005,kienet,50.26,15.657,0.0
clip_005,qallili,50.26,15.657,0.0
clip_005,rreliġjon,50.26,15.657,0.0
clip_005,kultant,50.26,15.657,0.0
clip_005,għandha,50.26,15.657,0.0
clip_005,ħabta,50.26,15.657,0.0
clip_005,tifret,50.26,15.657,0.0
clip_005,flok,50.26,15.657,0.0
clip_005,tgħaqad,50.26,15.657,0.0
clip_005,imbagħad,50.26,15.657,0.0
clip_005,dil-kamar,50.26,15.657,0.0
clip_005,ġerina,50.26,15.657,0.0
clip_005,stork,50.26,15.657,0.0
clip_005,jew,50.26,15.657,0.0
clip_005,butir,50.26,15.657,0.0
clip_005,butir,50.26,15.657,0.0
clip_005,tal-papra,50.26,15.657,0.0
clip_005,kif,50.26,15.657,0.0
clip_005,kienet,50.26,15.657,0.0
clip_005,issejjaħ,50.26,15.657,0.0
clip_005,lu,50.26,15.657,0.0
clip_005,hi,50.26,15.657,0.0
clip_005,u,50.26,15.657,0.0
clip_005,neħduha,50.26,15.657,0.0
clip_005,mal-kafè,50.26,15.657,0.0
clip_005,u,50.26,15.657,0.0
clip_005,darba,50.26,15.657,0.0
clip_005,ġiljan,50.26,15.657,0.0
clip_005,qalli,50.26,15.657,0.0
clip_005,kien,50.26,15.657,0.0
clip_005,hemm,50.26,15.657,0.0
clip_005,mara,50.26,15.657,0.0
clip_005,mhux,50.26,15.657,0.0
clip_005,malta,50.26,15.657,0.0
clip_005,ta'għax,50.26,15.657,0.0
clip_005,madonna,50.26,15.657,0.0
clip_005,malta,50.26,15.657,0.0
clip_005,għadna,50.26,15.657,0.0
clip_005,lura,50.26,15.657,0.0
clip_005,għadna,50.26,15.657,0.0
clip_005,qisna,50.26,15.657,0.0
clip_005,qed,50.26,15.657,0.0
clip_005,ngħixu,50.26,15.657,0.0
clip_005,taħt,50.26,15.657,0.0
clip_005,xi,50.26,15.657,0.0
clip_005,ma,50.26,15.657,0.0
clip_005,nafx,50.26,15.657,0.0
clip_005,min,50.26,15.657,0.0
clip_005,hi,50.26,15.657,0.0
clip_005,ma,50.26,15.657,0.0
clip_005,ninqabdux,50.26,15.657,0.0
clip_005,bħal,50.26,15.657,0.0
clip_005,żewġ,50.26,15.657,0.0
clip_005,ġriedhem,50.26,15.657,0.0
clip_005,fin-nassa,50.26,15.657,0.0
clip_005,ħarsu,50.26,15.657,0.0
clip_005,ħarsa,50.26,15.657,0.0
clip_005,madwarhom,50.26,15.657,0.0
clip_005,u,50.26,15.657,0.0
clip_005,spalla,50.26,15.657,0.0
clip_005,ma,50.26,15.657,0.0
clip_005,spalla,50.26,15.657,0.0
clip_005,baqgħu,50.26,15.657,0.0
clip_005,sejrin,50.26,15.657,0.0
clip_005,lejn,50.26,15.657,0.0
clip_005,it-triq,50.26,15.657,0.0
clip_005,tal-imħażen,50.26,15.657,0.0
clip_005,u,50.26,15.657,0.0
clip_005,kien,50.26,15.657,0.0
clip_005,biss,50.26,15.657,0.0
clip_005,meta,50.26,15.657,0.0
clip_005,ċegħda,50.26,15.657,0.0
clip_005,li,50.26,15.657,0.0
clip_005,bdiet,50.26,15.657,0.0
clip_005,tassew,50.26,15.657,0.0
clip_005,taħdem,50.26,15.657,0.0
clip_005,l-azzjoni,50.26,15.657,0.0
clip_005,ta',50.26,15.657,0.0
clip_005,vitanova,50.26,15.657,0.0
clip_006,moħni,4.0,0.17,0.0
clip_006,biex,4.0,0.17,0.0
clip_006,ninħebha,14.0,0.917,0.0
clip_006,wiċċu,14.0,0.917,0.0
clip_006,aħmar,18.0,1.457,0.0
clip_006,ilejl,18.0,1.457,0.0
clip_006,it-tajjeb,18.0,1.457,0.0
clip_006,ħanini,18.0,1.457,0.0
clip_006,qalt,34.0,4.865,0.0
clip_006,li,34.0,4.865,0.0
clip_006,bit,34.0,4.865,0.0
clip_006,pespisa,34.0,4.865,0.0
clip_006,għal,34.0,4.865,0.0
clip_006,mill-inqas,34.0,4.865,0.0
clip_006,ħames,34.0,4.865,0.0
clip_006,minuti,34.0,4.865,0.0
clip_006,bqajtu,34.0,4.865,0.0
clip_006,siekta,34.0,4.865,0.0
clip_006,fil-karozza,34.0,4.865,0.0
clip_006,going,34.0,4.865,0.0
clip_006,nowar,34.0,4.865,0.0
clip_006,arnest,42.0,8.955,0.0
clip_006,qatgħetlukliemu,46.0,11.388,0.0
clip_006,ommu,46.0,11.388,0.0
clip_006,hekk,46.0,11.388,0.0
clip_006,kif,46.0,11.388,0.0
clip_006,reġa',46.0,11.388,0.0
clip_006,tgħolli,46.0,11.388,0.0
clip_006,t,46.0,11.388,0.0
clip_006,rasa,46.0,11.388,0.0
clip_006,minn,46.0,11.388,0.0
clip_006,fuq,46.0,11.388,0.0
clip_006,il-biċċa,46.0,11.388,0.0
clip_006,xogħol,46.0,11.388,0.0
clip_006,li,46.0,11.388,0.0
clip_006,kienet,46.0,11.388,0.0
clip_006,qed,46.0,11.388,0.0
clip_006,tikteb,46.0,11.388,0.0
clip_006,in-nanna,46.0,11.388,0.0
clip_006,miraklu,46.0,11.388,0.0
clip_006,jkollha,46.0,11.388,0.0
clip_006,tagħmel,46.0,11.388,0.0
clip_006,din,46.0,11.388,0.0
clip_006,id-darba,46.0,11.388,0.0
clip_006,biex,46.0,11.388,0.0
clip_006,tfejqu,46.0,11.388,0.0
clip_006,kompla,46.0,11.388,0.0
clip_006,miegħu,46.0,11.388,0.0
clip_006,xon,46.0,11.388,0.0
clip_006,l-istejjer,46.0,11.388,0.0
clip_006,kollha,46.0,11.388,0.0
clip_006,xi,46.0,11.388,0.0
clip_006,ftit,46.0,11.388,0.0
clip_006,jew,46.0,11.388,0.0
clip_006,wisq,46.0,11.388,0.0
clip_006,kellhom,46.0,11.388,0.0
clip_006,toma,46.0,11.388,0.0
clip_006,seswali,46.0,11.388,0.0
clip_006,u,46.0,11.388,0.0
clip_006,l-lejl,46.0,11.388,0.0
clip_006,kollu,46.0,11.388,0.0
clip_006,f',46.0,11.388,0.0
clip_006,kumpanija,46.0,11.388,0.0
clip_006,tiegħu,46.0,11.388,0.0
clip_006,ħetlili,46.0,11.388,0.0
clip_006,issa,46.0,11.388,0.0
clip_006,stajt,46.289,12.69,0.0
clip_006,tħossu,46.289,12.69,0.0
clip_006,madwarek,46.289,12.69,0.0
clip_006,qalilha,46.289,12.69,0.0
clip_006,xon,46.289,12.69,0.0
clip_006,w,46.289,12.69,0.0
clip_006,ħanantu,46.289,12.69,0.0
clip_006,femgħet,46.289,12.69,0.0
clip_006,mill-ewwel,46.289,12.69,0.0
clip_006,int,46.289,12.69,0.0
clip_006,ma,46.289,12.69,0.0
clip_006,rajtux,46.289,12.69,0.0
clip_006,staqsewħitlieta,46.289,12.69,0.0
clip_006,flimkien,46.289,12.69,0.0
clip_006,lis-segwit,46.289,12.69,0.0
clip_006,pjan,46.289,12.69,0.0
clip_006,li,46.289,12.69,0.0
clip_006,dib,46.289,12.69,0.0
clip_006,dawn,46.289,12.69,0.0
clip_006,taf,46.289,12.69,0.0
clip_006,li,46.289,12.69,0.0
clip_006,mhux,46.289,12.69,0.0
clip_006,se,46.289,12.69,0.0
clip_006,jirnexxi,46.289,12.69,0.0
clip_006,imma,46.289,12.69,0.0
clip_006,tkompli,46.289,12.69,0.0
clip_006,xorta,46.289,12.69,0.0
clip_006,waħda,46.289,12.69,0.0
clip_007,staħba,2.0,0.065,0.0
clip_007,wara,2.0,0.065,0.0
clip_007,kolonna,2.0,0.065,0.0
clip_007,u,2.0,0.065,0.0
clip_007,malli,4.0,0.143,0.0
clip_007,ż-żewġt,4.0,0.143,0.0
clip_007,irġiel,4.0,0.143,0.0
clip_007,kienu,4.0,0.143,0.0
clip_007,għaddew,4.0,0.143,0.0
clip_007,ħareġ,4.0,0.143,0.0
clip_007,qisu,6.0,0.236,0.0
clip_007,ljum,6.0,0.236,0.0
clip_007,feroċi,6.0,0.236,0.0
clip_007,jgħajjat,6.0,0.236,0.0
clip_007,u,6.0,0.236,0.0
clip_007,jfajjar,8.0,0.36,0.0
clip_007,bl-imħadda,8.0,0.36,0.0
